disease,disease_id,donor,region_id,region,broad_score,stringent_score,weighted_score,n_broad_genes_observed,n_stringent_genes_observed,n_weighted_genes_observed
Parkinson disease,parkinson,10021,19,Frontal Sup Medial L,0.5313303421341448,0.5309653677086107,0.5318897632632502,123,34,123
Parkinson disease,parkinson,10021,20,Frontal Sup Medial R,0.5619720552423344,0.6008320321500821,0.5866415234219294,123,34,123
Parkinson disease,parkinson,10021,21,Frontal Med Orb L,0.5350635319037491,0.54785665783042,0.5453142172090928,123,34,123
Parkinson disease,parkinson,10021,22,Frontal Med Orb R,0.5478342886537195,0.5469684554885951,0.5547167268455664,123,34,123
Parkinson disease,parkinson,10021,23,Rectus L,0.5185322868645807,0.5319964271663651,0.5222067187585484,123,34,123
Parkinson disease,parkinson,10021,24,Rectus R,0.5375555019440242,0.551732951850392,0.5453468211604233,123,34,123
Parkinson disease,parkinson,10021,25,OFCmed L,0.5296547059600246,0.5515090596280663,0.5270940679796856,123,34,123
Parkinson disease,parkinson,10021,26,OFCmed R,0.5330367034476219,0.5417012845266755,0.5515686409757394,123,34,123
Parkinson disease,parkinson,10021,27,OFCant L,0.5015580235628395,0.5180316281698686,0.5079120961218707,123,34,123
Parkinson disease,parkinson,10021,28,OFCant R,0.5497301901462079,0.5667195238419975,0.566967143044324,123,34,123
Parkinson disease,parkinson,10021,29,OFCpost L,0.41346783682436794,0.4626440522723605,0.4305651433386887,123,34,123
Parkinson disease,parkinson,10021,30,OFCpost R,0.5295139880329065,0.5269374749613392,0.5211516411719841,123,34,123
Parkinson disease,parkinson,10021,31,OFClat L,,,,0,0,0
Parkinson disease,parkinson,10021,32,OFClat R,0.5074944207997548,0.558671195047741,0.5362168905544968,123,34,123
Parkinson disease,parkinson,10021,33,Insula L,0.5400788894041519,0.5450576716090533,0.542781769605426,123,34,123
Parkinson disease,parkinson,10021,34,Insula R,0.5056946274564653,0.5177033595543447,0.5121442854249487,123,34,123
Parkinson disease,parkinson,10021,37,Cingulate Mid L,0.489914900773547,0.5042668758909147,0.49647255920875777,123,34,123
Parkinson disease,parkinson,10021,38,Cingulate Mid R,0.49062402914082826,0.502055149141416,0.4936704924146921,123,34,123
Parkinson disease,parkinson,10021,39,Cingulate Post L,0.49220587141080985,0.45170110374663675,0.4833807060136633,123,34,123
Parkinson disease,parkinson,10021,41,Hippocampus L,0.5207822114274518,0.5201113936417191,0.5254733330474238,123,34,123
Parkinson disease,parkinson,10021,42,Hippocampus R,0.5163460778753097,0.5178629388871252,0.5198941908482955,123,34,123
Parkinson disease,parkinson,10021,43,ParaHippocampal L,0.4893772949434332,0.49748859937228856,0.4884512546252134,123,34,123
Parkinson disease,parkinson,10021,44,ParaHippocampal R,0.5224490983031043,0.4993355583092941,0.5195904828611346,123,34,123
Parkinson disease,parkinson,10021,45,Amygdala L,0.5117212495466489,0.49713778847889584,0.5067822199727419,123,34,123
Parkinson disease,parkinson,10021,46,Amygdala R,0.5242408412173862,0.5471933693790716,0.5357295090785856,123,34,123
Parkinson disease,parkinson,10021,47,Calcarine L,0.49748240375236663,0.46120057154817257,0.4805496231036003,123,34,123
Parkinson disease,parkinson,10021,48,Calcarine R,0.48895292675323404,0.4534749336142567,0.46644575311032294,123,34,123
Parkinson disease,parkinson,10021,49,Cuneus L,0.5183611215797075,0.4708237867929123,0.4876490163369493,123,34,123
Parkinson disease,parkinson,10021,51,Lingual L,0.47669145453995526,0.4502939727905574,0.4553406661469683,123,34,123
Parkinson disease,parkinson,10021,52,Lingual R,0.4961325811800153,0.46753109049382946,0.48071942234415205,123,34,123
Parkinson disease,parkinson,10021,53,Occipital Sup L,0.5450780918265057,0.5089246820325468,0.530378397187576,123,34,123
Parkinson disease,parkinson,10021,55,Occipital Mid L,0.4920437789351892,0.4590486299836211,0.46824393431837236,123,34,123
Parkinson disease,parkinson,10021,56,Occipital Mid R,0.512382378002393,0.4840259859213434,0.5028327351230922,123,34,123
Parkinson disease,parkinson,10021,57,Occipital Inf L,0.5137468061654151,0.4836929024334966,0.5032581566292309,123,34,123
Parkinson disease,parkinson,10021,58,Occipital Inf R,0.49548504457460046,0.49540823169649106,0.4935429835295246,123,34,123
Parkinson disease,parkinson,10021,59,Fusiform L,0.5047791440028857,0.48363025443353924,0.49313079237404195,123,34,123
Parkinson disease,parkinson,10021,60,Fusiform R,0.49120346598719206,0.4882561492315625,0.48053886532092677,123,34,123
Parkinson disease,parkinson,10021,61,Postcentral L,0.5351706825188228,0.5283002986386878,0.5242818321112812,123,34,123
Parkinson disease,parkinson,10021,62,Postcentral R,0.4957168668206455,0.47460674014121823,0.48393200751775123,123,34,123
Parkinson disease,parkinson,10021,63,Parietal Sup L,0.5337008634380841,0.5260506299354479,0.534038590953392,123,34,123
Parkinson disease,parkinson,10021,64,Parietal Sup R,0.4272945187306282,0.42158480844176865,0.42007791779969583,123,34,123
Parkinson disease,parkinson,10021,65,Parietal Inf L,0.5181860386901712,0.5271256864977061,0.5260159555017698,123,34,123
Parkinson disease,parkinson,10021,66,Parietal Inf R,0.4818738671522265,0.46001811763842065,0.4746478805420606,123,34,123
Parkinson disease,parkinson,10021,67,SupraMarginal L,0.5112639601845239,0.47373644583236896,0.5041455758296076,123,34,123
Parkinson disease,parkinson,10021,68,SupraMarginal R,0.44990842030253025,0.4330618109938338,0.43450375948208164,123,34,123
Parkinson disease,parkinson,10021,69,Angular L,0.5207146291330936,0.5029810398830667,0.5157199062111225,123,34,123
Parkinson disease,parkinson,10021,70,Angular R,0.48277596020204655,0.47245604100391636,0.47916962677328834,123,34,123
Parkinson disease,parkinson,10021,71,Precuneus L,0.49176053267423103,0.48455261009926565,0.4977033836703553,123,34,123
Parkinson disease,parkinson,10021,72,Precuneus R,0.4803314057024278,0.488489424861124,0.47790227406231756,123,34,123
Parkinson disease,parkinson,10021,73,Paracentral Lobule L,0.508179493378636,0.4840280018686664,0.50191051658903,123,34,123
Parkinson disease,parkinson,10021,74,Paracentral Lobule R,0.5518684648798874,0.5514582543049892,0.547468217990581,123,34,123
Parkinson disease,parkinson,10021,75,Caudate L,0.4425868215633574,0.4044645569923435,0.4313182982108352,123,34,123
Parkinson disease,parkinson,10021,76,Caudate R,0.4517152522405683,0.3906961667316803,0.42702201154641944,123,34,123
Parkinson disease,parkinson,10021,77,Putamen L,0.47348296122511,0.44474463493892685,0.46868240479054246,123,34,123
Parkinson disease,parkinson,10021,78,Putamen R,0.5063126429721492,0.5011604413329734,0.5066419375636803,123,34,123
Parkinson disease,parkinson,10021,79,Pallidum L,0.47653919123362143,0.4643080488871606,0.46953561570520613,123,34,123
Parkinson disease,parkinson,10021,80,Pallidum R,0.4871999141382779,0.49470058435133807,0.4845550963235362,123,34,123
Parkinson disease,parkinson,10021,83,Heschl L,0.5096838081777972,0.47550393508392275,0.49205430002404466,123,34,123
Parkinson disease,parkinson,10021,84,Heschl R,0.5350795541378655,0.5453062775603543,0.5301662449001494,123,34,123
Parkinson disease,parkinson,10021,85,Temporal Sup L,0.5138518233504991,0.5089532498140329,0.5015455741069565,123,34,123
Parkinson disease,parkinson,10021,86,Temporal Sup R,0.5168154834882165,0.5243482360914615,0.518044583717587,123,34,123
Parkinson disease,parkinson,10021,87,Temporal Pole Sup L,0.4934222860745789,0.5098896503699883,0.5016991946601194,123,34,123
Parkinson disease,parkinson,10021,88,Temporal Pole Sup R,0.5487503498658656,0.5513626918236866,0.5515471984707006,123,34,123
Parkinson disease,parkinson,10021,89,Temporal Mid L,0.49803457681784374,0.5030216640790934,0.4963972977249584,123,34,123
Parkinson disease,parkinson,10021,90,Temporal Mid R,0.5094300642494052,0.5130946297600513,0.5074637892302409,123,34,123
Parkinson disease,parkinson,10021,91,Temporal Pole Mid L,,,,0,0,0
Parkinson disease,parkinson,10021,93,Temporal Inf L,0.4963613682001813,0.5051745657542865,0.4971898720615611,123,34,123
Parkinson disease,parkinson,10021,94,Temporal Inf R,0.5053746796599151,0.5124909207158728,0.5040001312021909,123,34,123
Parkinson disease,parkinson,10021,95,Cerebellum Crus1 L,0.48773144903708565,0.4877528224839593,0.4794239959491905,123,34,123
Parkinson disease,parkinson,10021,96,Cerebellum Crus1 R,0.510556926439375,0.4797636463327153,0.5054190812329289,123,34,123
Parkinson disease,parkinson,10021,97,Cerebellum Crus2 L,0.48600145733965433,0.49380580388705714,0.48785300244177143,123,34,123
Parkinson disease,parkinson,10021,98,Cerebellum Crus2 R,0.49666104729472,0.4824013415518903,0.48968243516948257,123,34,123
Parkinson disease,parkinson,10021,101,Cerebellum 4 5 L,0.5981088138021643,0.5968596533497018,0.5890825257134416,123,34,123
Parkinson disease,parkinson,10021,102,Cerebellum 4 5 R,0.5292654847176358,0.5360335560491096,0.5262912330143615,123,34,123
Parkinson disease,parkinson,10021,103,Cerebellum 6 L,0.5306010033102629,0.5412226902433034,0.5294285770494748,123,34,123
Parkinson disease,parkinson,10021,104,Cerebellum 6 R,0.5246315544616686,0.514078631425606,0.5183943153059638,123,34,123
Parkinson disease,parkinson,10021,105,Cerebellum 7b L,0.5341980964690781,0.5479577819636476,0.5299387326855188,123,34,123
Parkinson disease,parkinson,10021,106,Cerebellum 7b R,0.4466168919984172,0.3871862855937965,0.41924934453475166,123,34,123
Parkinson disease,parkinson,10021,107,Cerebellum 8 L,0.5076991402945076,0.5166579932320678,0.5155475119203139,123,34,123
Parkinson disease,parkinson,10021,108,Cerebellum 8 R,0.4870380131488294,0.4840709986032015,0.4862176670050481,123,34,123
Parkinson disease,parkinson,10021,109,Cerebellum 9 L,0.47311809393324705,0.5115239599498915,0.48614031681517017,123,34,123
Parkinson disease,parkinson,10021,110,Cerebellum 9 R,0.4512447697435457,0.43664745185082204,0.4537497663264841,123,34,123
Parkinson disease,parkinson,10021,111,Cerebellum 10 L,,,,0,0,0
Parkinson disease,parkinson,10021,118,Vermis 8,0.5406202550592026,0.6103810140981627,0.5863049767767877,123,34,123
Parkinson disease,parkinson,10021,119,Vermis 9,0.5026670518642823,0.5268591325518253,0.5216400383023962,123,34,123
Parkinson disease,parkinson,10021,121,Thal AV L,,,,0,0,0
Parkinson disease,parkinson,10021,122,Thal AV R,0.5437140440813386,0.583550302714019,0.5672159677199431,123,34,123
Parkinson disease,parkinson,10021,125,Thal VA L,0.5521733952167035,0.5786079375429032,0.5538771242597814,123,34,123
Parkinson disease,parkinson,10021,127,Thal VL L,0.5118881241067759,0.5338877065853692,0.512515233696835,123,34,123
Parkinson disease,parkinson,10021,128,Thal VL R,0.5272249992377447,0.5367577967314756,0.5355087359364424,123,34,123
Parkinson disease,parkinson,10021,129,Thal VPL L,0.4868063447309472,0.4943245220327248,0.47612451259866384,123,34,123
